PortfolioID,target_return,volatility,sharpe,Ticker,Weight,Ticker_key
7,0.1406371254106325,0.1525166449019375,0.6598435565858297,MSFT,0.0911057784208423,MSFT
8,0.1497877425899038,0.1558657781454828,0.7043736213053101,MSFT,0.1016974220809162,MSFT
9,0.158938359606175,0.1595639626919378,0.7453961257894013,MSFT,0.1123170943658519,MSFT
10,0.1680889766083367,0.1635876800723205,0.7829989186943038,MSFT,0.1229730958607613,MSFT
11,0.1772395936199666,0.1679105085273374,0.8173377284342075,MSFT,0.1336657503214847,MSFT
12,0.1863902106317621,0.1724578072700806,0.8488465262839919,MSFT,0.1427925968787893,MSFT
13,0.1955408276448309,0.177295158899381,0.8772987858800126,MSFT,0.152804151881282,MSFT
14,0.2046914446684751,0.1820052766696597,0.9048718129606248,MSFT,0.1633654495292621,MSFT
15,0.2138420616741083,0.1872940140138224,0.9281773504052224,MSFT,0.174118523275452,MSFT
16,0.2229926786751608,0.1928045097398392,0.949109950395258,MSFT,0.1850617077996633,MSFT
17,0.2321432956814078,0.1985512209528735,0.967726588430364,MSFT,0.1940642551320168,MSFT
18,0.2412939127370602,0.2044313977049636,0.9846526267338273,MSFT,0.2061876113983934,MSFT
19,0.2504445297990878,0.2104905829396107,0.9997812104471386,MSFT,0.2177070476404726,MSFT
20,0.25959514673508,0.2167134176068436,1.0132974190525863,MSFT,0.2284646878899819,MSFT
21,0.2687457637549064,0.2230932126885462,1.0253371718405953,MSFT,0.2406823819003049,MSFT
22,0.2778963807762094,0.2295872058171969,1.036191803151385,MSFT,0.2501966331115118,MSFT
23,0.2870469977937364,0.2363792516676521,1.0451297905836634,MSFT,0.2708048638072004,MSFT
24,0.2961976148082156,0.2437274060148944,1.051164573558704,MSFT,0.2940859645276397,MSFT
25,0.305348231813515,0.2515586699236075,1.054816484337809,MSFT,0.3170987209604941,MSFT
26,0.314498848818251,0.2598936140626895,1.0561969743205717,MSFT,0.3402395181884127,MSFT
27,0.3236494658156983,0.2686624789391497,1.0557836990700256,MSFT,0.363827904906541,MSFT
28,0.3328000828517719,0.2778635678861019,1.0537548519919406,MSFT,0.3883942036356755,MSFT
29,0.3419506998635155,0.2874673661424976,1.0503825318169804,MSFT,0.4129721192015527,MSFT
30,0.3511013168899335,0.297459810710973,1.0458599975114462,MSFT,0.4374942367959658,MSFT
31,0.3602519337857518,0.3077484044007464,1.0406290632419444,MSFT,0.4620828592173908,MSFT
32,0.3694025508162727,0.3183362622461753,1.0347628903223711,MSFT,0.4866717015059468,MSFT
33,0.3785531680224659,0.3291946214578194,1.0284286132112448,MSFT,0.5112606865541562,MSFT
34,0.3877037849283204,0.3402976486883621,1.0217637008909828,MSFT,0.5358497887471049,MSFT
35,0.3968544018212432,0.3516222135546206,1.0148801414271569,MSFT,0.5604389936093229,MSFT
36,0.4060050189469226,0.3631476194895567,1.0078684240347833,MSFT,0.5850282058314726,MSFT
37,0.4151556358778606,0.3748554345695774,1.000800845554308,MSFT,0.6096178177125047,MSFT
38,0.4243062529879772,0.3867289098875484,0.9937355164363698,MSFT,0.6342068817451827,MSFT
39,0.4334568700746335,0.3987533167157268,0.986717485675814,MSFT,0.6587959746786898,MSFT
40,0.4426074870022467,0.4109154088820069,0.9797819169099452,MSFT,0.6833850853108729,MSFT
41,0.451758104001215,0.4231800925078103,0.9730091544739088,MSFT,0.7079089639739541,MSFT
42,0.4609087210127492,0.4355756016050662,0.9663275891985904,MSFT,0.7324875823627796,MSFT
43,0.4700593380350333,0.4480752137173419,0.9597927420871052,MSFT,0.7570531482905962,MSFT
44,0.4792099550477967,0.4606715685561692,0.9534123332689334,MSFT,0.7816297258174447,MSFT
45,0.488360572060606,0.4733564791020619,0.9471943278586316,MSFT,0.8062063037084297,MSFT
46,0.4975111890932196,0.486123013105149,0.9411428316689452,MSFT,0.8307828817256102,MSFT
47,0.5066618060863177,0.4989649052617643,0.9352597771209984,MSFT,0.8553594589955436,MSFT
48,0.5158124230991504,0.5118764839547424,0.929545384509634,MSFT,0.879936036892834,MSFT
49,0.5249630403002272,0.5248608276064881,0.9239840635693732,MSFT,0.9045614272630176,MSFT
50,0.5341136570109982,0.5379210398021608,0.9185616855453838,MSFT,0.9291873508809784,MSFT
51,0.5432642741155921,0.5510517283460877,0.9132795493194013,MSFT,0.9538132755587851,MSFT
52,0.5524148911516171,0.5642479724462212,0.9081377624275924,MSFT,0.9784392000520622,MSFT
1,0.0948840404973348,0.1436639777814716,0.3820306338783087,GOOG,0.5272899484849854,GOOG
2,0.1040346575309804,0.1439543295669668,0.4448262009458479,GOOG,0.5164760635480379,GOOG
3,0.0857334226609605,0.1446052005829654,0.3162640242300384,GOOG,0.9361504757758624,GOOG
4,0.1131852745537752,0.1450792142276581,0.5044504475943259,GOOG,0.5064564530937252,GOOG
5,0.1223358915558633,0.1469959197608286,0.5601236530226748,GOOG,0.4904132920383037,GOOG
6,0.1314865082920929,0.14953950920541,0.6117882075326697,GOOG,0.4667427111245222,GOOG
7,0.1406371254106325,0.1525166449019375,0.6598435565858297,GOOG,0.4390792892984896,GOOG
8,0.1497877425899038,0.1558657781454828,0.7043736213053101,GOOG,0.4098081924916632,GOOG
9,0.158938359606175,0.1595639626919378,0.7453961257894013,GOOG,0.3805817623366372,GOOG
10,0.1680889766083367,0.1635876800723205,0.7829989186943038,GOOG,0.3514494106135851,GOOG
11,0.1772395936199666,0.1679105085273374,0.8173377284342075,GOOG,0.3228431812346782,GOOG
12,0.1863902106317621,0.1724578072700806,0.8488465262839919,GOOG,0.3064562971656842,GOOG
13,0.1955408276448309,0.177295158899381,0.8772987858800126,GOOG,0.2832037588391783,GOOG
14,0.2046914446684751,0.1820052766696597,0.9048718129606248,GOOG,0.4109746802793815,GOOG
15,0.2138420616741083,0.1872940140138224,0.9281773504052224,GOOG,0.3608048075674911,GOOG
16,0.2229926786751608,0.1928045097398392,0.949109950395258,GOOG,0.311177794178396,GOOG
17,0.2321432956814078,0.1985512209528735,0.967726588430364,GOOG,0.2548402773965164,GOOG
18,0.2412939127370602,0.2044313977049636,0.9846526267338273,GOOG,0.2093554215386622,GOOG
19,0.2504445297990878,0.2104905829396107,0.9997812104471386,GOOG,0.1617979811218617,GOOG
20,0.25959514673508,0.2167134176068436,1.0132974190525863,GOOG,0.1108549906676852,GOOG
21,0.2687457637549064,0.2230932126885462,1.0253371718405953,GOOG,0.0642253828639044,GOOG
