Date,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY
2015-02-20,28.8830623626709,243.7790069580078,146.44223022460938,,26.714921951293945,37.785030364990234,176.42030334472656
2015-02-21,28.8830623626709,244.53399658203125,146.44223022460938,,26.714921951293945,37.785030364990234,176.42030334472656
2015-02-22,28.8830623626709,235.9770050048828,146.44223022460938,,26.714921951293945,37.785030364990234,176.42030334472656
2015-02-23,29.6636905670166,238.89199829101562,146.26426696777344,,26.36595916748047,38.03486633300781,176.395263671875
2015-02-24,29.47855567932129,238.73500061035156,147.06463623046875,,26.57315444946289,37.98317337036133,176.89639282226562
2015-02-25,28.724706649780273,237.47000122070312,147.10508728027344,,26.958797454833984,37.897037506103516,176.7460174560547
2015-02-26,29.0882511138916,236.42599487304688,147.14547729492188,,27.534286499023438,37.95732879638672,176.53724670410156
2015-02-27,28.65110206604004,253.8280029296875,146.482666015625,,27.679025650024414,37.77640914916992,175.93594360351562
2015-02-28,28.65110206604004,254.26300048828125,146.482666015625,,27.679025650024414,37.77640914916992,175.93594360351562
2015-03-01,28.65110206604004,260.2019958496094,146.482666015625,,27.679025650024414,37.77640914916992,175.93594360351562
2015-03-02,28.791608810424805,275.6700134277344,147.68714904785156,,28.32044219970703,37.802268981933594,177.04672241210938
2015-03-03,28.851831436157227,281.7019958496094,147.03225708007812,,28.434452056884766,37.28535842895508,176.32017517089844
2015-03-04,28.668947219848633,273.0920104980469,146.15106201171875,,28.42106819152832,37.09584426879883,175.5768280029297
2015-03-05,28.193876266479492,276.1780090332031,146.4664764404297,,28.51822280883789,37.138912200927734,175.76893615722656
2015-03-06,28.23625373840332,272.7229919433594,144.22702026367188,,28.139266967773438,36.49279022216797,173.29684448242188
2015-03-07,28.23625373840332,276.260986328125,144.22702026367188,,28.139266967773438,36.49279022216797,173.29684448242188
2015-03-08,28.23625373840332,274.35400390625,144.22702026367188,,28.139266967773438,36.49279022216797,173.29684448242188
2015-03-09,28.35669708251953,289.60699462890625,145.35882568359375,,28.197019577026367,36.9149169921875,174.0150604248047
2015-03-10,27.770116806030273,291.760009765625,142.84454345703125,,27.510990142822266,36.20850372314453,171.1922149658203
